ticker,scan_date,entry_date,exit_date,hold_days,entry,exit,return_pct,spy_ret,alpha,rs,score,year
KLAC,2021-09-22,2021-09-23,2021-12-23,63,35.38,40.23,13.71,6.38,7.32,74,8,2021
ASML,2021-09-22,2021-09-23,2021-10-05,7,840.47,700.12,-16.7,-2.44,-14.26,99,8,2021
ASML,2021-09-22,2021-09-23,2021-10-25,21,840.47,753.21,-10.38,2.62,-13.0,99,8,2021
ASML,2021-09-22,2021-09-23,2021-12-23,63,840.47,767.58,-8.67,6.38,-15.06,99,8,2021
MPWR,2021-09-22,2021-09-23,2021-10-05,7,500.01,453.98,-9.21,-2.44,-6.77,99,8,2021
MPWR,2021-09-22,2021-09-23,2021-10-25,21,500.01,505.52,1.1,2.62,-1.52,99,8,2021
MPWR,2021-09-22,2021-09-23,2021-12-23,63,500.01,479.21,-4.16,6.38,-10.55,99,8,2021
ACLS,2021-09-22,2021-09-23,2021-10-05,7,50.13,45.95,-8.34,-2.44,-5.9,91,8,2021
ACLS,2021-09-22,2021-09-23,2021-10-25,21,50.13,49.32,-1.62,2.62,-4.24,91,8,2021
ACLS,2021-09-22,2021-09-23,2021-12-23,63,50.13,68.08,35.81,6.38,29.42,91,8,2021
CRWD,2021-09-22,2021-09-23,2021-10-05,7,262.29,244.92,-6.62,-2.44,-4.19,72,8,2021
CRWD,2021-09-22,2021-09-23,2021-10-25,21,262.29,280.1,6.79,2.62,4.17,72,8,2021
CRWD,2021-09-22,2021-09-23,2021-12-23,63,262.29,211.52,-19.36,6.38,-25.74,72,8,2021
SNOW,2021-09-22,2021-09-23,2021-10-05,7,321.5,300.28,-6.6,-2.44,-4.17,91,7,2021
SNOW,2021-09-22,2021-09-23,2021-10-25,21,321.5,341.5,6.22,2.62,3.6,91,7,2021
SNOW,2021-09-22,2021-09-23,2021-12-23,63,321.5,349.22,8.62,6.38,2.24,91,7,2021
DDOG,2021-09-22,2021-09-23,2021-10-05,7,147.5,141.89,-3.8,-2.44,-1.37,99,7,2021
DDOG,2021-09-22,2021-09-23,2021-10-25,21,147.5,161.58,9.55,2.62,6.92,99,7,2021
DDOG,2021-09-22,2021-09-23,2021-12-23,63,147.5,180.36,22.28,6.38,15.89,99,7,2021
MDB,2021-09-22,2021-09-23,2021-10-05,7,514.06,452.68,-11.94,-2.44,-9.51,99,7,2021
MDB,2021-09-22,2021-09-23,2021-10-25,21,514.06,518.87,0.94,2.62,-1.69,99,7,2021
MDB,2021-09-22,2021-09-23,2021-12-23,63,514.06,551.11,7.21,6.38,0.82,99,7,2021
HUBS,2021-09-22,2021-09-23,2021-10-05,7,734.28,648.85,-11.63,-2.44,-9.2,99,8,2021
HUBS,2021-09-22,2021-09-23,2021-10-25,21,734.28,805.7,9.73,2.62,7.1,99,8,2021
HUBS,2021-09-22,2021-09-23,2021-12-23,63,734.28,675.0,-8.07,6.38,-14.46,99,8,2021
PANW,2021-09-22,2021-09-23,2021-10-05,7,80.53,79.26,-1.56,-2.44,0.87,99,8,2021
PANW,2021-09-22,2021-09-23,2021-10-25,21,80.53,82.96,3.03,2.62,0.4,99,8,2021
PANW,2021-09-22,2021-09-23,2021-12-23,63,80.53,93.63,16.27,6.38,9.89,99,8,2021
FTNT,2021-09-22,2021-09-23,2021-10-05,7,62.11,59.7,-3.87,-2.44,-1.44,99,8,2021
FTNT,2021-09-22,2021-09-23,2021-10-25,21,62.11,66.38,6.88,2.62,4.26,99,8,2021
FTNT,2021-09-22,2021-09-23,2021-12-23,63,62.11,69.8,12.39,6.38,6.01,99,8,2021
ZS,2021-09-22,2021-09-23,2021-10-05,7,280.02,258.5,-7.69,-2.44,-5.25,99,8,2021
ZS,2021-09-22,2021-09-23,2021-10-25,21,280.02,311.2,11.13,2.62,8.51,99,8,2021
ZS,2021-09-22,2021-09-23,2021-12-23,63,280.02,323.0,15.35,6.38,8.96,99,8,2021
NET,2021-09-22,2021-09-23,2021-10-05,7,135.67,125.59,-7.43,-2.44,-4.99,99,8,2021
NET,2021-09-22,2021-09-23,2021-10-25,21,135.67,189.41,39.61,2.62,36.99,99,8,2021
NET,2021-09-22,2021-09-23,2021-12-23,63,135.67,137.27,1.18,6.38,-5.21,99,8,2021
NOW,2021-09-22,2021-09-23,2021-10-05,7,132.84,126.68,-4.64,-2.44,-2.2,91,7,2021
NOW,2021-09-22,2021-09-23,2021-10-25,21,132.84,137.77,3.71,2.62,1.09,91,7,2021
NOW,2021-09-22,2021-09-23,2021-12-23,63,132.84,129.71,-2.36,6.38,-8.74,91,7,2021
ADBE,2021-09-22,2021-09-23,2021-10-05,7,630.84,566.7,-10.17,-2.44,-7.73,76,7,2021
ADBE,2021-09-22,2021-09-23,2021-10-25,21,630.84,646.97,2.56,2.62,-0.07,76,7,2021
ADBE,2021-09-22,2021-09-23,2021-12-23,63,630.84,569.62,-9.7,6.38,-16.09,76,7,2021
MS,2021-09-22,2021-09-23,2021-10-05,7,88.79,85.06,-4.2,-2.44,-1.77,79,8,2021
MS,2021-09-22,2021-09-23,2021-10-25,21,88.79,87.39,-1.58,2.62,-4.21,79,8,2021
MS,2021-09-22,2021-09-23,2021-12-23,63,88.79,85.77,-3.4,6.38,-9.79,79,8,2021
COST,2021-09-22,2021-09-23,2021-10-05,7,429.77,423.56,-1.44,-2.44,0.99,80,8,2021
COST,2021-09-22,2021-09-23,2021-10-25,21,429.77,465.19,8.24,2.62,5.62,80,8,2021
COST,2021-09-22,2021-09-23,2021-12-23,63,429.77,523.24,21.75,6.38,15.37,80,8,2021
MELI,2021-09-22,2021-09-23,2021-10-05,7,1886.49,1585.44,-15.96,-2.44,-13.52,89,7,2021
MELI,2021-09-22,2021-09-23,2021-10-25,21,1886.49,1536.51,-18.55,2.62,-21.17,89,7,2021
MELI,2021-09-22,2021-09-23,2021-12-23,63,1886.49,1262.73,-33.06,6.38,-39.45,89,7,2021
CELH,2021-09-22,2021-09-23,2021-10-05,7,32.33,31.64,-2.12,-2.44,0.31,99,8,2021
CELH,2021-09-22,2021-09-23,2021-10-25,21,32.33,33.32,3.07,2.62,0.45,99,8,2021
CELH,2021-09-22,2021-09-23,2021-12-23,63,32.33,24.87,-23.08,6.38,-29.46,99,8,2021
WING,2021-09-22,2021-09-23,2021-10-05,7,173.11,156.92,-9.35,-2.44,-6.91,94,8,2021
WING,2021-09-22,2021-09-23,2021-10-25,21,173.11,164.03,-5.24,2.62,-7.87,94,8,2021
WING,2021-09-22,2021-09-23,2021-12-23,63,173.11,163.57,-5.51,6.38,-11.89,94,8,2021
REGN,2021-09-22,2021-09-23,2021-10-05,7,641.21,546.39,-14.79,-2.44,-12.35,93,8,2021
REGN,2021-09-22,2021-09-23,2021-10-25,21,641.21,571.48,-10.88,2.62,-13.5,93,8,2021
REGN,2021-09-22,2021-09-23,2021-12-23,63,641.21,620.26,-3.27,6.38,-9.65,93,8,2021
ISRG,2021-09-22,2021-09-23,2021-10-05,7,348.28,330.07,-5.23,-2.44,-2.79,86,8,2021
ISRG,2021-09-22,2021-09-23,2021-10-25,21,348.28,343.59,-1.35,2.62,-3.97,86,8,2021
ISRG,2021-09-22,2021-09-23,2021-12-23,63,348.28,363.94,4.5,6.38,-1.89,86,8,2021
TMO,2021-09-22,2021-09-23,2021-10-05,7,600.66,564.77,-5.98,-2.44,-3.54,90,8,2021
TMO,2021-09-22,2021-09-23,2021-10-25,21,600.66,600.19,-0.08,2.62,-2.7,90,8,2021
TMO,2021-09-22,2021-09-23,2021-12-23,63,600.66,642.86,7.03,6.38,0.64,90,8,2021
DHR,2021-09-22,2021-09-23,2021-10-05,7,281.78,259.85,-7.78,-2.44,-5.35,97,8,2021
DHR,2021-09-22,2021-09-23,2021-10-25,21,281.78,265.55,-5.76,2.62,-8.38,97,8,2021
DHR,2021-09-22,2021-09-23,2021-12-23,63,281.78,278.3,-1.24,6.38,-7.62,97,8,2021
CLS,2021-09-22,2021-09-23,2021-10-05,7,9.67,9.1,-5.89,-2.44,-3.46,72,8,2021
CLS,2021-09-22,2021-09-23,2021-10-25,21,9.67,9.45,-2.28,2.62,-4.9,72,8,2021
CLS,2021-09-22,2021-09-23,2021-12-23,63,9.67,10.88,12.51,6.38,6.13,72,8,2021
NVDA,2021-10-13,2021-10-14,2021-10-26,7,21.67,24.64,13.66,2.26,11.4,81,7,2021
NVDA,2021-10-13,2021-10-14,2021-11-15,21,21.67,29.93,38.07,4.84,33.24,81,7,2021
NVDA,2021-10-13,2021-10-14,2022-01-14,63,21.67,26.86,23.91,4.59,19.32,81,7,2021
GOOGL,2021-10-13,2021-10-14,2021-10-26,7,139.91,138.08,-1.31,2.26,-3.57,71,7,2021
GOOGL,2021-10-13,2021-10-14,2021-11-15,21,139.91,147.15,5.17,4.84,0.34,71,7,2021
GOOGL,2021-10-13,2021-10-14,2022-01-14,63,139.91,138.25,-1.18,4.59,-5.78,71,7,2021
AMD,2021-10-13,2021-10-14,2021-10-26,7,111.99,122.93,9.77,2.26,7.51,99,8,2021
AMD,2021-10-13,2021-10-14,2021-11-15,21,111.99,146.49,30.81,4.84,25.97,99,8,2021
AMD,2021-10-13,2021-10-14,2022-01-14,63,111.99,136.88,22.23,4.59,17.63,99,8,2021
TSLA,2021-10-13,2021-10-14,2021-10-26,7,272.77,339.48,24.45,2.26,22.19,82,7,2021
TSLA,2021-10-13,2021-10-14,2021-11-15,21,272.77,337.8,23.84,4.84,19.0,82,7,2021
TSLA,2021-10-13,2021-10-14,2022-01-14,63,272.77,349.87,28.26,4.59,23.67,82,7,2021
NFLX,2021-10-13,2021-10-14,2021-10-26,7,63.38,66.85,5.48,2.26,3.22,76,8,2021
NFLX,2021-10-13,2021-10-14,2021-11-15,21,63.38,67.93,7.18,4.84,2.35,76,8,2021
NFLX,2021-10-13,2021-10-14,2022-01-14,63,63.38,52.57,-17.06,4.59,-21.65,76,8,2021
MRVL,2021-10-13,2021-10-14,2021-10-26,7,64.16,66.56,3.74,2.26,1.47,86,8,2021
MRVL,2021-10-13,2021-10-14,2021-11-15,21,64.16,71.66,11.69,4.84,6.85,86,8,2021
MRVL,2021-10-13,2021-10-14,2022-01-14,63,64.16,81.63,27.22,4.59,22.62,86,8,2021
MPWR,2021-10-13,2021-10-14,2021-10-26,7,464.18,506.01,9.01,2.26,6.75,90,7,2021
MPWR,2021-10-13,2021-10-14,2021-11-15,21,464.18,544.34,17.27,4.84,12.43,90,7,2021
MPWR,2021-10-13,2021-10-14,2022-01-14,63,464.18,424.2,-8.61,4.59,-13.21,90,7,2021
ACLS,2021-10-13,2021-10-14,2021-10-26,7,48.45,50.86,4.97,2.26,2.71,90,8,2021
ACLS,2021-10-13,2021-10-14,2021-11-15,21,48.45,61.81,27.57,4.84,22.74,90,8,2021
ACLS,2021-10-13,2021-10-14,2022-01-14,63,48.45,71.39,47.35,4.59,42.75,90,8,2021
CRWD,2021-10-13,2021-10-14,2021-10-26,7,276.01,287.08,4.01,2.26,1.75,76,8,2021
CRWD,2021-10-13,2021-10-14,2021-11-15,21,276.01,254.15,-7.92,4.84,-12.76,76,8,2021
CRWD,2021-10-13,2021-10-14,2022-01-14,63,276.01,176.7,-35.98,4.59,-40.57,76,8,2021
SNOW,2021-10-13,2021-10-14,2021-10-26,7,332.12,342.24,3.05,2.26,0.78,89,6,2021
SNOW,2021-10-13,2021-10-14,2021-11-15,21,332.12,393.7,18.54,4.84,13.71,89,6,2021
SNOW,2021-10-13,2021-10-14,2022-01-14,63,332.12,289.59,-12.81,4.59,-17.4,89,6,2021
DDOG,2021-10-13,2021-10-14,2021-10-26,7,153.36,163.87,6.85,2.26,4.59,99,8,2021
DDOG,2021-10-13,2021-10-14,2021-11-15,21,153.36,191.0,24.54,4.84,19.71,99,8,2021
DDOG,2021-10-13,2021-10-14,2022-01-14,63,153.36,138.28,-9.83,4.59,-14.43,99,8,2021
MDB,2021-10-13,2021-10-14,2021-10-26,7,489.3,501.68,2.53,2.26,0.27,99,7,2021
MDB,2021-10-13,2021-10-14,2021-11-15,21,489.3,561.89,14.84,4.84,10.0,99,7,2021
MDB,2021-10-13,2021-10-14,2022-01-14,63,489.3,396.89,-18.89,4.59,-23.48,99,7,2021
HUBS,2021-10-13,2021-10-14,2021-10-26,7,789.06,805.24,2.05,2.26,-0.21,99,8,2021
HUBS,2021-10-13,2021-10-14,2021-11-15,21,789.06,832.02,5.44,4.84,0.61,99,8,2021
HUBS,2021-10-13,2021-10-14,2022-01-14,63,789.06,462.2,-41.42,4.59,-46.02,99,8,2021
PANW,2021-10-13,2021-10-14,2021-10-26,7,83.83,81.09,-3.27,2.26,-5.53,99,8,2021
PANW,2021-10-13,2021-10-14,2021-11-15,21,83.83,86.34,3.0,4.84,-1.84,99,8,2021
PANW,2021-10-13,2021-10-14,2022-01-14,63,83.83,83.18,-0.77,4.59,-5.36,99,8,2021
FTNT,2021-10-13,2021-10-14,2021-10-26,7,62.76,64.53,2.81,2.26,0.55,99,8,2021
FTNT,2021-10-13,2021-10-14,2021-11-15,21,62.76,67.03,6.79,4.84,1.96,99,8,2021
FTNT,2021-10-13,2021-10-14,2022-01-14,63,62.76,62.51,-0.4,4.59,-5.0,99,8,2021
ZS,2021-10-13,2021-10-14,2021-10-26,7,293.89,315.32,7.29,2.26,5.03,99,8,2021
ZS,2021-10-13,2021-10-14,2021-11-15,21,293.89,345.8,17.66,4.84,12.83,99,8,2021
ZS,2021-10-13,2021-10-14,2022-01-14,63,293.89,254.74,-13.32,4.59,-17.92,99,8,2021
NET,2021-10-13,2021-10-14,2021-10-26,7,165.28,185.36,12.15,2.26,9.89,99,8,2021
NET,2021-10-13,2021-10-14,2021-11-15,21,165.28,206.6,25.0,4.84,20.16,99,8,2021
NET,2021-10-13,2021-10-14,2022-01-14,63,165.28,100.29,-39.32,4.59,-43.92,99,8,2021
NOW,2021-10-13,2021-10-14,2021-10-26,7,130.61,135.34,3.63,2.26,1.36,74,8,2021
NOW,2021-10-13,2021-10-14,2021-11-15,21,130.61,136.51,4.52,4.84,-0.31,74,8,2021
NOW,2021-10-13,2021-10-14,2022-01-14,63,130.61,106.2,-18.68,4.59,-23.28,74,8,2021
MS,2021-10-13,2021-10-14,2021-10-26,7,86.62,88.72,2.44,2.26,0.17,72,7,2021
MS,2021-10-13,2021-10-14,2021-11-15,21,86.62,86.52,-0.11,4.84,-4.94,72,7,2021
MS,2021-10-13,2021-10-14,2022-01-14,63,86.62,85.38,-1.43,4.59,-6.03,72,7,2021
COST,2021-10-13,2021-10-14,2021-10-26,7,427.76,460.86,7.74,2.26,5.47,72,7,2021
COST,2021-10-13,2021-10-14,2021-11-15,21,427.76,494.27,15.55,4.84,10.71,72,7,2021
COST,2021-10-13,2021-10-14,2022-01-14,63,427.76,478.2,11.79,4.59,7.2,72,7,2021
CELH,2021-10-13,2021-10-14,2021-10-26,7,30.83,32.97,6.94,2.26,4.68,99,8,2021
CELH,2021-10-13,2021-10-14,2021-11-15,21,30.83,25.92,-15.92,4.84,-20.76,99,8,2021
CELH,2021-10-13,2021-10-14,2022-01-14,63,30.83,16.45,-46.66,4.59,-51.25,99,8,2021
WING,2021-10-13,2021-10-14,2021-10-26,7,164.59,162.64,-1.19,2.26,-3.45,74,7,2021
WING,2021-10-13,2021-10-14,2021-11-15,21,164.59,157.92,-4.06,4.84,-8.89,74,7,2021
WING,2021-10-13,2021-10-14,2022-01-14,63,164.59,146.58,-10.95,4.59,-15.54,74,7,2021
LLY,2021-10-13,2021-10-14,2021-10-26,7,226.51,237.76,4.96,2.26,2.7,70,7,2021
LLY,2021-10-13,2021-10-14,2021-11-15,21,226.51,248.12,9.54,4.84,4.7,70,7,2021
LLY,2021-10-13,2021-10-14,2022-01-14,63,226.51,234.38,3.47,4.59,-1.12,70,7,2021
TMO,2021-10-13,2021-10-14,2021-10-26,7,570.17,600.77,5.37,2.26,3.1,71,8,2021
TMO,2021-10-13,2021-10-14,2021-11-15,21,570.17,624.49,9.53,4.84,4.69,71,8,2021
TMO,2021-10-13,2021-10-14,2022-01-14,63,570.17,587.64,3.06,4.59,-1.53,71,8,2021
CLS,2021-10-13,2021-10-14,2021-10-26,7,9.4,10.07,7.13,2.26,4.86,81,7,2021
CLS,2021-10-13,2021-10-14,2021-11-15,21,9.4,11.55,22.87,4.84,18.04,81,7,2021
CLS,2021-10-13,2021-10-14,2022-01-14,63,9.4,11.58,23.19,4.59,18.6,81,7,2021
NVDA,2021-11-03,2021-11-04,2021-11-16,7,29.7,30.1,1.35,0.16,1.19,99,8,2021
NVDA,2021-11-03,2021-11-04,2021-12-07,21,29.7,32.32,8.83,-0.05,8.88,99,8,2021
NVDA,2021-11-03,2021-11-04,2022-02-07,63,29.7,24.65,-17.01,-4.2,-12.81,99,8,2021
MSFT,2021-11-03,2021-11-04,2021-11-16,7,323.5,326.45,0.91,0.16,0.75,80,8,2021
MSFT,2021-11-03,2021-11-04,2021-12-07,21,323.5,322.63,-0.27,-0.05,-0.22,80,8,2021
MSFT,2021-11-03,2021-11-04,2022-02-07,63,323.5,289.9,-10.39,-4.2,-6.18,80,8,2021
AMD,2021-11-03,2021-11-04,2021-11-16,7,137.5,152.45,10.87,0.16,10.71,99,8,2021
AMD,2021-11-03,2021-11-04,2021-12-07,21,137.5,144.85,5.35,-0.05,5.4,99,8,2021
AMD,2021-11-03,2021-11-04,2022-02-07,63,137.5,123.67,-10.06,-4.2,-5.85,99,8,2021
TSLA,2021-11-03,2021-11-04,2021-11-16,7,409.97,351.58,-14.24,0.16,-14.4,99,7,2021
TSLA,2021-11-03,2021-11-04,2021-12-07,21,409.97,350.58,-14.49,-0.05,-14.43,99,7,2021
TSLA,2021-11-03,2021-11-04,2022-02-07,63,409.97,302.45,-26.23,-4.2,-22.02,99,7,2021
NFLX,2021-11-03,2021-11-04,2021-11-16,7,66.84,68.74,2.84,0.16,2.68,99,8,2021
NFLX,2021-11-03,2021-11-04,2021-12-07,21,66.84,62.56,-6.41,-0.05,-6.35,99,8,2021
NFLX,2021-11-03,2021-11-04,2022-02-07,63,66.84,40.21,-39.84,-4.2,-35.64,99,8,2021
MRVL,2021-11-03,2021-11-04,2021-11-16,7,70.31,72.55,3.19,0.16,3.03,92,8,2021
MRVL,2021-11-03,2021-11-04,2021-12-07,21,70.31,89.93,27.91,-0.05,27.97,92,8,2021
MRVL,2021-11-03,2021-11-04,2022-02-07,63,70.31,70.39,0.11,-4.2,4.32,92,8,2021
MPWR,2021-11-03,2021-11-04,2021-11-16,7,517.37,556.92,7.64,0.16,7.48,99,8,2021
MPWR,2021-11-03,2021-11-04,2021-12-07,21,517.37,520.96,0.69,-0.05,0.75,99,8,2021
MPWR,2021-11-03,2021-11-04,2022-02-07,63,517.37,384.28,-25.72,-4.2,-21.52,99,8,2021
ONTO,2021-11-03,2021-11-04,2021-11-16,7,87.51,91.06,4.06,0.16,3.9,81,8,2021
ONTO,2021-11-03,2021-11-04,2021-12-07,21,87.51,98.46,12.51,-0.05,12.57,81,8,2021
ONTO,2021-11-03,2021-11-04,2022-02-07,63,87.51,90.42,3.33,-4.2,7.53,81,8,2021
ACLS,2021-11-03,2021-11-04,2021-11-16,7,57.91,64.16,10.79,0.16,10.63,99,8,2021
ACLS,2021-11-03,2021-11-04,2021-12-07,21,57.91,68.73,18.68,-0.05,18.74,99,8,2021
ACLS,2021-11-03,2021-11-04,2022-02-07,63,57.91,63.24,9.2,-4.2,13.41,99,8,2021
CRWD,2021-11-03,2021-11-04,2021-11-16,7,279.62,262.51,-6.12,0.16,-6.28,72,8,2021
CRWD,2021-11-03,2021-11-04,2021-12-07,21,279.62,204.32,-26.93,-0.05,-26.88,72,8,2021
CRWD,2021-11-03,2021-11-04,2022-02-07,63,279.62,178.84,-36.04,-4.2,-31.84,72,8,2021
SNOW,2021-11-03,2021-11-04,2021-11-16,7,356.79,401.89,12.64,0.16,12.48,99,8,2021
SNOW,2021-11-03,2021-11-04,2021-12-07,21,356.79,363.25,1.81,-0.05,1.86,99,8,2021
SNOW,2021-11-03,2021-11-04,2022-02-07,63,356.79,293.19,-17.83,-4.2,-13.62,99,8,2021
DDOG,2021-11-03,2021-11-04,2021-11-16,7,166.95,193.26,15.76,0.16,15.6,99,8,2021
DDOG,2021-11-03,2021-11-04,2021-12-07,21,166.95,177.01,6.03,-0.05,6.08,99,8,2021
DDOG,2021-11-03,2021-11-04,2022-02-07,63,166.95,152.62,-8.58,-4.2,-4.38,99,8,2021
MDB,2021-11-03,2021-11-04,2021-11-16,7,535.08,585.03,9.34,0.16,9.17,99,8,2021
MDB,2021-11-03,2021-11-04,2021-12-07,21,535.08,499.82,-6.59,-0.05,-6.54,99,8,2021
MDB,2021-11-03,2021-11-04,2022-02-07,63,535.08,407.83,-23.78,-4.2,-19.58,99,8,2021
HUBS,2021-11-03,2021-11-04,2021-11-16,7,819.08,852.08,4.03,0.16,3.87,99,8,2021
HUBS,2021-11-03,2021-11-04,2021-12-07,21,819.08,761.1,-7.08,-0.05,-7.03,99,8,2021
HUBS,2021-11-03,2021-11-04,2022-02-07,63,819.08,478.02,-41.64,-4.2,-37.44,99,8,2021
PANW,2021-11-03,2021-11-04,2021-11-16,7,82.31,87.52,6.34,0.16,6.18,99,8,2021
PANW,2021-11-03,2021-11-04,2021-12-07,21,82.31,87.24,5.99,-0.05,6.05,99,8,2021
PANW,2021-11-03,2021-11-04,2022-02-07,63,82.31,85.16,3.47,-4.2,7.68,99,8,2021
FTNT,2021-11-03,2021-11-04,2021-11-16,7,67.68,68.2,0.77,0.16,0.61,93,8,2021
FTNT,2021-11-03,2021-11-04,2021-12-07,21,67.68,63.45,-6.25,-0.05,-6.2,93,8,2021
FTNT,2021-11-03,2021-11-04,2022-02-07,63,67.68,61.44,-9.21,-4.2,-5.01,93,8,2021
ZS,2021-11-03,2021-11-04,2021-11-16,7,331.9,353.75,6.58,0.16,6.42,99,8,2021
ZS,2021-11-03,2021-11-04,2021-12-07,21,331.9,297.76,-10.29,-0.05,-10.23,99,8,2021
ZS,2021-11-03,2021-11-04,2022-02-07,63,331.9,262.92,-20.78,-4.2,-16.58,99,8,2021
NET,2021-11-03,2021-11-04,2021-11-16,7,201.09,212.17,5.51,0.16,5.35,99,8,2021
NET,2021-11-03,2021-11-04,2021-12-07,21,201.09,156.25,-22.3,-0.05,-22.25,99,8,2021
NET,2021-11-03,2021-11-04,2022-02-07,63,201.09,107.1,-46.74,-4.2,-42.54,99,8,2021
WDAY,2021-11-03,2021-11-04,2021-11-16,7,290.48,299.84,3.22,0.16,3.06,79,7,2021
WDAY,2021-11-03,2021-11-04,2021-12-07,21,290.48,280.24,-3.53,-0.05,-3.47,79,7,2021
WDAY,2021-11-03,2021-11-04,2022-02-07,63,290.48,236.45,-18.6,-4.2,-14.4,79,7,2021
NOW,2021-11-03,2021-11-04,2021-11-16,7,140.35,138.51,-1.31,0.16,-1.47,85,8,2021
NOW,2021-11-03,2021-11-04,2021-12-07,21,140.35,132.68,-5.46,-0.05,-5.41,85,8,2021
NOW,2021-11-03,2021-11-04,2022-02-07,63,140.35,114.64,-18.32,-4.2,-14.11,85,8,2021
BAC,2021-11-03,2021-11-04,2021-11-16,7,42.09,41.87,-0.53,0.16,-0.69,76,8,2021
BAC,2021-11-03,2021-11-04,2021-12-07,21,42.09,39.95,-5.08,-0.05,-5.03,76,8,2021
BAC,2021-11-03,2021-11-04,2022-02-07,63,42.09,43.35,2.99,-4.2,7.19,76,8,2021
SCHW,2021-11-03,2021-11-04,2021-11-16,7,76.4,76.91,0.67,0.16,0.51,72,8,2021
SCHW,2021-11-03,2021-11-04,2021-12-07,21,76.4,76.44,0.05,-0.05,0.1,72,8,2021
SCHW,2021-11-03,2021-11-04,2022-02-07,63,76.4,87.57,14.61,-4.2,18.81,72,8,2021
COST,2021-11-03,2021-11-04,2021-11-16,7,490.21,500.76,2.15,0.16,1.99,75,8,2021
COST,2021-11-03,2021-11-04,2021-12-07,21,490.21,515.31,5.12,-0.05,5.17,75,8,2021
COST,2021-11-03,2021-11-04,2022-02-07,63,490.21,491.21,0.2,-4.2,4.41,75,8,2021
CELH,2021-11-03,2021-11-04,2021-11-16,7,34.65,26.51,-23.5,0.16,-23.66,99,8,2021
CELH,2021-11-03,2021-11-04,2021-12-07,21,34.65,22.86,-34.03,-0.05,-33.97,99,8,2021
CELH,2021-11-03,2021-11-04,2022-02-07,63,34.65,16.66,-51.92,-4.2,-47.71,99,8,2021
TMO,2021-11-03,2021-11-04,2021-11-16,7,631.8,633.5,0.27,0.16,0.11,85,8,2021
TMO,2021-11-03,2021-11-04,2021-12-07,21,631.8,620.89,-1.73,-0.05,-1.67,85,8,2021
TMO,2021-11-03,2021-11-04,2022-02-07,63,631.8,579.98,-8.2,-4.2,-4.0,85,8,2021
RKLB,2021-11-03,2021-11-04,2021-11-16,7,15.74,15.48,-1.65,0.16,-1.81,99,7,2021
RKLB,2021-11-03,2021-11-04,2021-12-07,21,15.74,12.9,-18.04,-0.05,-17.99,99,7,2021
RKLB,2021-11-03,2021-11-04,2022-02-07,63,15.74,9.57,-39.2,-4.2,-35.0,99,7,2021
CLS,2021-11-03,2021-11-04,2021-11-16,7,10.58,11.32,6.99,0.16,6.83,84,8,2021
CLS,2021-11-03,2021-11-04,2021-12-07,21,10.58,10.93,3.31,-0.05,3.36,84,8,2021
CLS,2021-11-03,2021-11-04,2022-02-07,63,10.58,11.83,11.81,-4.2,16.02,84,8,2021
UPST,2021-11-03,2021-11-04,2021-11-16,7,321.71,236.01,-26.64,0.16,-26.8,99,8,2021
UPST,2021-11-03,2021-11-04,2021-12-07,21,321.71,193.88,-39.73,-0.05,-39.68,99,8,2021
UPST,2021-11-03,2021-11-04,2022-02-07,63,321.71,96.04,-70.15,-4.2,-65.94,99,8,2021
NVDA,2021-11-24,2021-11-26,2021-12-08,7,31.4,31.73,1.04,1.06,-0.02,99,8,2021
NVDA,2021-11-24,2021-11-26,2021-12-29,21,31.4,29.91,-4.76,3.13,-7.89,99,8,2021
NVDA,2021-11-24,2021-11-26,2022-03-01,63,31.4,23.4,-25.47,-7.13,-18.34,99,8,2021
MSFT,2021-11-24,2021-11-26,2021-12-08,7,317.58,322.67,1.6,1.06,0.55,77,8,2021
MSFT,2021-11-24,2021-11-26,2021-12-29,21,317.58,329.4,3.72,3.13,0.59,77,8,2021
MSFT,2021-11-24,2021-11-26,2022-03-01,63,317.58,284.71,-10.35,-7.13,-3.22,77,8,2021
AMD,2021-11-24,2021-11-26,2021-12-08,7,154.81,145.24,-6.18,1.06,-7.24,99,8,2021
AMD,2021-11-24,2021-11-26,2021-12-29,21,154.81,148.26,-4.23,3.13,-7.36,99,8,2021
AMD,2021-11-24,2021-11-26,2022-03-01,63,154.81,113.83,-26.47,-7.13,-19.34,99,8,2021
TSLA,2021-11-24,2021-11-26,2021-12-08,7,360.64,356.32,-1.2,1.06,-2.26,99,8,2021
TSLA,2021-11-24,2021-11-26,2021-12-29,21,360.64,362.06,0.39,3.13,-2.74,99,8,2021
TSLA,2021-11-24,2021-11-26,2022-03-01,63,360.64,288.12,-20.11,-7.13,-12.98,99,8,2021
NFLX,2021-11-24,2021-11-26,2021-12-08,7,66.56,62.81,-5.64,1.06,-6.7,81,8,2021
NFLX,2021-11-24,2021-11-26,2021-12-29,21,66.56,61.05,-8.28,3.13,-11.41,81,8,2021
NFLX,2021-11-24,2021-11-26,2022-03-01,63,66.56,38.62,-41.97,-7.13,-34.85,81,8,2021
MRVL,2021-11-24,2021-11-26,2021-12-08,7,70.75,89.72,26.81,1.06,25.75,95,8,2021
MRVL,2021-11-24,2021-11-26,2021-12-29,21,70.75,87.01,22.99,3.13,19.86,95,8,2021
